Lido di Orri Beach,2018-02-08 17:52:48.160,Beautiful sandy beach. Clear water.,5.7,8.3,7.7,6,1.3,7.5,6,8.4,8,2,0,1,4,9,7.5,8.5
Platamona Beach,2018-02-08 19:19:58.907,Nice long beach. The season here is not so crowded. Often the wind blows and there is a wind wave.,5.3,7.6,7.5,4.4,5,6.5,5,9.2,8.3,2,0,1,2,9,7,5
Capriccioli Beach,2018-02-08 20:00:01.150,Beautiful beach. Beautiful seawater. In July and August it is too crowded here.,5.6,8.2,7.3,8,3,8.5,7,8.5,6,2.8,0,3.1,8.3,6,0,7.4
Fort Knox-Elenite,2018-02-08 23:05:51.563,The beach is relatively well maintained. The sea is clean. Many people during the season.,4.5,7.6,7,3,2,9,2,7.5,8,1,0,1,2,8.5,0,9.5
Narigama Beach-Hikkaduwa,2018-02-08 23:36:58.183,"Surf beach south of Hikkaduwa. Laid back atmosphere. Lots of tourists, but beach is big enough so it doesn't feel crowded. Lots of places rent surf boards, waves seem good for beginners.",4.8,8,7.5,4,4,8,1.7,7.5,10,2.5,0,0,0,9,0,10
Hikkaduwa Beach,2018-02-08 23:50:13.183,Hikkaduwa beach busy and noisy. Plenty of bars and restaurants to eat and drink at but get anything without music pounding out we ended up about 2 km away from the main centre. The sand is soft in most places (few spots of rock in the water). Average snorkelling. Chance to swimming with turtles.,5,8,5,2.5,3,8.5,3.5,6,7,6.5,3.7,3.5,1,6.7,0,10
Bentona Beach,2018-02-09 00:11:06.277,"Beautiful sandy beach, several miles long, and bordered by palm trees and several hotels The wind can pick up a bit and the sea can get quite rough. The water is very warm but can be quite strong with under current, not good for snorkelling",5.3,8.3,8,4.4,7,9.3,2.3,7,9.8,3,0,0,0.5,10,0,10
Mirisa Beach,2018-02-09 09:40:40.287,Mirissa beach is a beautiful cove beach with lovely sand and possibly not as dangerous as some other beaches for taking a dip. It would be the perfect beach but it has been taken over by bar after bar competing with each other for numbers of sunbeds and volume of music.,5.1,8.5,7.5,4,1,9,2.5,6,8.5,5,3,3,1,8,0,10
Unawatuna Beach,2018-02-09 10:06:44.883,"The location is not exceptional . The seaside is nice, the town is not interesting. The sand is nice.",5.2,8.2,7,4,3.3,8.5,2.7,6,9,4,2,2.7,1,9,0,10
Jungle Beach-Unawatuna,2018-02-09 15:47:27.437,"Located just northwest of the beach at Unawatuna, Jungle Beach is a tiny, semi-hidden bay surrounded by jungle. A coral reef is located just a few meters out from the beach. The reef and snorkeling begin only 30 feet away from the beach, directly in front. The reef at Jungle Beach is basically dead, however, you'll still encounter plenty of small marine life.   You can also snorkel around the rocks on both sides of the bay, but beware of waves pushing you too close to the sharp edges. Under normal conditions, the current isn't an issue. Waves typically aren't sizable at Jungle Beach, but always be mindful of the basic safety rules for snorkeling. Along with schools of colorful fish and reef dwellers, you may also encounter crabs, moray eels, trigger fish, parrot fish, barracudas, and maybe even a turtle. ",5,7.7,6.5,4,6,8,4,5,7,6,3.2,3.7,0.5,6,0,7
Non Nuoc Beach,2018-02-09 17:05:00.543,Very nice sand. Very clean beach with very rough waves,5.4,8.5,8.8,5,7.5,10,1.5,8,10,1.5,0,0,0,10,0,10
My Khe Beach,2018-02-09 17:43:15.727,"Clean beach,soft white sands. The coasline is quite long for walking. ",5.2,8.2,8.7,4,7,10,1.6,7.5,9.8,1.5,0,0,0,10,0,10
An Bang Beach-Hoi An,2018-02-09 21:30:39.987,"Nice and clean beach. ",5,8,8,3.5,6,9.2,1.5,6.5,10,2,0,0,1,10,0,10
Nha Trang Beach,2018-02-09 22:15:07.930,"Nha Trang Beach. Clean white sand, blue waters, swaying palms and a pleasant promenade. ",4.8,8,8.3,3.8,3.3,10,1.7,7.5,9,1,0,0,0,10,0,10
Bai Bai Beach-Nha Trang,2018-02-09 22:48:47.130,"The length of the beach is almost 15 km. The sand is white, fine, like flour, the entrance to the sea is flat.",4.6,8.2,6,1.5,7.5,7.5,2,7,9.6,1,0,1,1,10,1,6
Otres Beach,2018-02-10 10:31:10.233,Good sand. Relatively few people. Clearly clean seawater. Sandy seabed.,4.9,8,7.5,5,5,8,2.5,7,9,1.5,0,0,3,9,0,8.5
Ou Chheuteal Beach,2018-02-10 20:27:18.987,Good sand. Sandy seabed. Crowded. Noisy. Dirty. Pretty dirty sea water.,3.7,7.5,2.5,4,4,4,1,3.5,9.5,1,0,0,2,9,0,8
Sokha Beach,2018-02-10 20:42:52.737,Good sand. Sandy seabed. Clean.,5.2,8.7,8.5,5,5,9.5,1.5,6.5,10,1,0,0,3,10,0,10
Independence Beach,2018-02-10 21:09:31.613,Good sand. Sandy seabed. The purity varies from one section to another.,4.5,8,6,4,5,9,1.5,6,10,1,0,0,0,9,0,8
Victory Beach,2018-02-10 21:22:10.450,"An unpleasant, dirty place.",3,6.5,0.5,3,4,9,0.5,1,8.6,0.5,0,0,0,2,0,9
Serendipity Beach,2018-02-10 21:43:07.397,Nice beach. Not kept clean.,4.2,8,4,3,0.5,9.5,1,3.5,10,1,0,0,3,9.5,0,10
Saracen Bay Beach,2018-02-10 22:24:09.367,"Lovely beach. Very nice sand. Clear and fairly transparent seawater. Sandy bottom. If you’ would like to snorkel the best place is at the far end of the bay next to Dolphin Resort. However, there are many better options around the island.",6.1,9,8,7.5,3,7.5,5,8.5,10,2.5,1.7,2,5,10,3,9
Lazy Beach,2018-02-10 22:58:59.237,"A beautiful beach.  It's quiet, clean, sandy. The water is clear and calm making a good swimming and snorkeling experience. The best place to snorkel is at the far end of the beach, relative to the main bar area. Here, amongst the rocks, is the best collection of coral, fish, and vegetation.",6.1,9.1,9,7,8,3,5,9,10,3.5,4.7,4.5,0,10,1,8
Buck Beach,2018-02-10 23:10:33.747,"Wonderful beach. Golden sand, reasonable water lever and very clean.",5.1,9,8.3,7,9,0.5,5,9,10,3.5,2,2,0,10,1,0
Koh Touch Beach,2018-02-11 17:45:41.877,"Overcrowded beach. Noisy. Cheap accommodation, loud music, and late nights. It is an ideal destination for anyone looking for a ‘party holiday‘ on a tropical island paradise. Dirty sand. A lot of dump in the sea.",4.4,8.5,4,3.5,0.5,8,4,4,9,1.5,0.5,1,3,9,0,9
Long Set Beach,2018-02-11 18:17:19.900," Stunning scenery and inviting pristine waters. Wonderful sand. ",5.7,9.1,6.5,6.5,7.5,8,5,7,10,2,1.5,2,3,10,0,8
Sok San Beach,2018-02-11 18:46:46.007,"Perfect white sand beach, swaying palm trees, and clear blue-green waters ",5.8,9.4,8,7.5,8,4,5,9,10,4,1.5,1.8,3,10,0.5,5
Coconut Beach,2018-02-11 19:35:58.383,"Nice bay. Rarely there are waves. Wonderful sand. Unfortunately, there are plenty of debris on the beach. Few people. Relax. Camping.",5.6,8.7,4,5,6,6,5,8.3,9.5,1.7,5,2,2.5,9,6,6
Central Beach Bourgas,2018-02-11 19:45:40.517,Very nice beach. Pure sand. Sand bottom when entering the water. Long coastline.,4.7,7.6,7.6,4,1.6,10,1.5,7,8.6,1.2,0,0,1.6,10,0,10
Long Beach-North,2018-02-11 21:06:23.420,"The sand here is a grayish-yellowish color, large, far from the most beautiful, but soft and pleasant to the feet. The bottom is also sandy, soft. In some parts of the beach there are large stones, closer to the shore. They do not interfere with bathing, since they are located where it is shallow. The water is clear, no debris floats, the surf line is slightly turbid due to the fact that it is mixed with sand.",5,8.3,7.6,3.5,2.8,10,2,8.3,9.3,1.5,0,0,2.5,9.5,0,10
Kraimorie Beach,2018-02-11 21:04:33.967,"The beach of Kraimorie is long and narrow. The sand is nice but it is not very well maintained. Sea water is shallow, it is for children. Part of the beach is guarded by lounges and umbrellas. The beach is quiet and peaceful. There is camping. Very comfortable beach. Possibility to park a car almost to the beach. A nice and peaceful place to relax with children.",4.8,8,3.6,1.6,2,10,1.4,7,9,1,0,0,2.1,9,7,10
Long Beach-South,2018-02-11 21:18:04.767,"The sand is large, not the most beautiful, but soft and pleasant to the feet. The bottom is also sandy, soft. In some parts of the beach there are large stones, closer to the shore. They do not interfere with bathing, since they are located where it is shallow. On some areas, the beach has lots of debris.",4.4,8,3.8,4,5,7.5,1.5,6.5,9,1.5,0,0,2,8.5,0,8.5
Sarafovo Beach,2018-02-11 21:42:05.333,"The beach of Sarafovo is a typical city beach. Many people, pubs and entertainment. Comfortable beach for children. The sand is nice but not very clean. The sea is shallow and gently sloping. It's for kids and safe swimming. ",3.7,6.1,5,2.6,1.5,9.1,1.5,7.6,9,1.1,0,0.5,1.1,0,0,10
Bai Sao Beach,2018-02-11 21:48:58.753,"The most beautiful of all the beaches of  Phu Quoc Island. Small-fine white sand, beautiful clear water, soft sandy bottom, coconut palms growing on the shore. Sadly. On some stretches, the beach has lots of debris. Average snorkeling.",5.9,9.3,6.5,7,5,8,3.5,8.5,9.7,3,4,3.5,3.5,9,0,8
"Sozopol Central Beach ",2018-02-11 22:55:21.617,"Central beach Sozopol City Beach! It is not bad, but it is small and overcrowded. A wide beach with soft, fine sand. Suitable for families with children due to the shallow bottom even in the bay. Most of the time it is full of algae and not every day clean for pity.",5.6,8.2,7.2,4.1,1.2,10,2.6,7.1,9.6,1.5,0,1,4,10,7.2,10
Beach Harmanite Sozopol,2018-02-11 23:29:10.483,"Beach Harmanite is the winner of the Blue Flag. Typical city beach! Many people, music and entertainment. The beach has a long and wide beach strip. The bay's water is blue and calm. Nice clean sand, but not well maintained. A sudden fall of the seabed.",5.4,9.1,8,3,2,10,2,7.1,5,1.6,0,2.1,4.1,10,7.3,10
Kavatsi Beach,2018-02-12 10:19:59.713,"The beach is very beautiful - wide sandy strip, crystal clear water. The sea is almost always calm. A little space for free beaching. The sand descends smoothly into the sea. At both ends of the beach there are sea rocks suitable for underwater swimming. Here is the ""Sand Lily"" reserve, where the plant of the same name grows. There are camping, restaurants, hotels and villas. Many water attractions.",5.5,9.1,9.1,8,1.6,8.6,2.1,2.1,8.5,2,0,1.9,3.9,10,5,10
Royal Beach-Chervenka,2018-02-12 12:02:36.990,"The royal beach is situated between the resorts Chernomorets in the north and Sozopol in the south and connects the Gradina and Zlatna ribka camps. The beach is long and relatively sparsely populated, while offering the facilities of both campsites because of their proximity to them, with its cleanness and beauty, this beach attracts thousands of foreign and Bulgarian tourists every year. The beach with sand dunes is 100 meters wide and has sunbeds and umbrellas, attractive sea entertainment, surfing, sports and dining facilities",4.7,7.1,5,2.1,3,8,1.1,5,7.5,1,0,1.5,3.6,10,5,10
Central Beach- Chernomorets,2018-02-12 12:18:00.320,"Central beach Chernomorets Dirty beach. In the sea is a channel of dirty water, right on the beach. Good sand, but not supported. Only the paid area is maintained.",3.4,8.1,0,1.5,1,10,0,0,5,0.6,0,0,0,10,5,10
Salang Beach,2018-02-12 12:11:21.617,"Salang Beach is small and for swimming only the right part is suitable. The sand is yellow. Sad. Poor rubbish control. Entrance into the water is good only at the hotel Salang Sayang. Approximately 20 meters at the entrance to the water, fragments of corals begin to migrate to real live corals. Coral reef is very good. The marine fauna is also diverse. Sea turtles are often found.",6,8,6.7,4.7,3.5,7.5,7,8.5,5,8.2,6.8,7,4,6,0,7.5
Duni Beach-Central,2018-02-12 13:15:21.093,"The beach is a blue flag. Quiet and peaceful place. Crystal clear water, perfect sand. Very long and spacious beach. Very well maintained beach. From the sea the sea is fast becoming deep.",5,8.5,8.1,4,6.1,8,2.6,8,9.1,1.2,0,0,2.1,10,0,8
Paya Beach,2018-02-12 14:04:32.840,Nice beach with several resorts. In the northern part of the beach around the Pulau Tumuk there is a nice coral reef.,6.1,8,7.3,4,4,8,7,7.5,8.5,7,6.2,6.5,3,6,0,8
Juara Beach,2018-02-12 15:02:04.223,"Juara beach is awesome. There are only small Bungalow-Facilities and only a few tourists. This means you'll find yourself staying at a beautiful, isolated and quiet bay, which is ideal for swimming and chilling out.  There is a small but very nice coral reef near the rocks at the end of the beach with plenty of different varieties of fish. So yes, it's possible to snorkel directly from the beach. But the sediments are stirred up by the current. Visibilty is bad because of that.",6.3,8.6,8,7,6.5,6,6,8.7,9,4.5,3.7,4,5,9,0,8
Driver s Beach,2018-02-12 19:38:31.907,"Wild beach. Nude beach. The beach is not cleaned. Wide beach area. Very natural, peaceful and beautiful place. ",3.1,7.8,2.1,4.1,7.1,0,1.6,7.5,6.1,1,0,0,1.1,6.1,2.1,0.5
Pantai Iboih,2018-02-12 20:06:07.087," 143/5000 Plazh ne vpechatlyava s nishto. Koraloviya rif e posredstven. Po-dobŭr e na okolo 30-50m. izvŭn zaliva. Vpechatlyava obache izobilieto na morska fauna. Beach does not impress with anything. Coral reef is mediocre. Better is about 30-50m. outside the bay. However, the abundance of marine fauna impresses.",5.9,7.5,5,5,3,7.5,5.5,8,7.5,8.5,4.5,6.5,5,7,0,8
Arkutino Beach,2018-02-12 20:17:40.627,"Arkutino Beach Beautiful beach with beautiful sand. A beautiful and beautiful place. One of the last unspoiled and relatively quiet places for free sailing. There is a guarded and unguarded area. The unprotected area is contaminated. The beach is not cleaned. The beach and surrounding dunes are home to the protected sand lily and many other interesting plant species. It is part of the Ropotamo reserve. There is a possibility to walk to the mouth of the Ropotamo River as the road passes through sand dunes, a fabulous forest and a wild ",4,8.3,4,5,7,1,2.1,7.6,9.1,1,0,0,4,9.5,1,1
Sumur Tiga Beach,2018-02-12 21:09:31.653,Nice beach with white sand. There are often waves in the sea. There are conditions for very mediocre snorkeling.,5.7,7.8,7.3,5.5,7,8.1,5,8.5,8.5,5,2.5,3,0,8.5,0,8.5
Ropotamo Beach,2018-02-12 21:35:12.990," One of the few pristine beaches left, there is no road to it. It is located on the territory of Ropotamo Reserve. The beach is reached after a major walk from Primorsko. Camping is forbidden.",3.9,7.1,5.1,6.6,9,0,1,7.5,5.6,1.5,0,0,7,8.5,0,0
Kuta Beach,2018-02-12 22:22:00.617,There is a reconstruction around the beach. Then I guess the area will look pretty good.,5.1,7.5,5.5,7,5,8.5,3,6.5,9,2,0,0,3.5,10,0,8.5
Perla Beach,2018-02-12 22:27:54.027,"Unique bay. The place is with beach and grove. Fairly clean beach, fine sand. Transparent water. The beach is suitable for families with young children because at least 10 meters is shallow. The beach is guarded. The beach ""Perla"" borders south with the northern beach of Primorsko. Camping is strictly forbidden.",5.1,8.5,6.1,6,1.1,9,3,7.6,10,1.1,0,0,6,9.5,0,9.1
Selong Belanak Beach,2018-02-12 22:49:09.463,"Beautiful place.  You can learn how to surfing, No coral no rocks on the beach, only very soft sand.  The beach is partly used by local fishermen.",4.8,8.7,7.5,5.5,5,6.5,2,8.5,10,2,0,0,1,9,0,6
Tanjung Aan Beach,2018-02-12 23:24:50.707,"Brilliant 2km long beach. Clear turquoise water and really fine white sand. A huge long bay where you surely will find a lonely spot. Moreover, there is a second bay on the other side where you can also have a nice swim.",4.6,9,7.5,7.5,6,3,4,9,10,2.5,0,0,0,10,0,0
Mawun Beach,2018-02-12 23:37:27.563,A huge bay. The waves in the middle of the bay can be very strong but at the outer parts of the bay you can perfectly bath and swim.,4.6,8.3,6,6.5,7.8,5,4,8.5,9,2.5,0,1,0,10,0,0
Ksamil Beach,2018-02-13 21:57:45.580,"Nice beach covered with a mixture of sand and pebbles. Crystalline sea water, but at times quite dirty. Very crowded in the summer. Good snorkeling and swimming, kayaking. The ancient city of Butrint, UNESCO's site, is just behind Saranda. It is easy to combine a beach with a cultural walk in antiquity.",5.3,3.1,5,7.6,1,10,6,5.1,2,8,0,7.6,6.1,8.5,0,10
Gili Trawangan Beaches,2018-02-14 20:01:46.247,"The island is small. Easily walks on foot. Its western part, where the harbor is, is overcrowded. Relatively more peaceful in the south and west. The best coral reef is in the northeast. Best to snorkel at high tide, otherwise you will have to walk out a long way across rocks and coral to water that is deep enough to swim/snorkel in. There are many dumps in many places. ",6,7,6.3,5,2,8.5,9,8.5,3,7.5,7.2,7.2,3,8,0,8.5
Gili Meno Beaches,2018-02-14 20:31:52.360,"Gili Meno is the most untouched Gili island, and it has the finest beaches and best snorkeling waters of all the Gilis. No contest. Best snorkeling spots-top NE and NW corners ",6.3,7,6.8,5.6,4.3,8.5,9,8.5,3.1,7.5,7.3,7.3,3,8,0,8.5
Gili Air Beaches,2018-02-14 20:52:13.540,"The circumference of Gili Air island is travelable by foot in around two hours. Beach bungalows, restaurants and shops line the entire east coast of the island, while the more desolate west coast offers better beaches. Best snorkeling-east side from near the top.",6.2,7,6.7,5,3.4,8.5,9,8.5,3.5,7.5,7,7.2,3,8,0,8.5
Drymades Beach,2018-02-14 22:52:02.013,Drymades Beach Albania Almost a wild beach. Crystal clear water. Turquoise color. The beach is white pebbles. Beautiful views of the mountain from the sea. The beach is not crowded. There are sun loungers and umbrellas. Camping.,5.2,3,6.6,5,6,8.5,6,8.2,5.6,2.6,0,1.5,4,7.5,5,9
Dhermi Beach,2018-02-14 23:46:16.090,"Semi-wild beach. Crystal clear sea, deep blue water. Pleasant temperatures throughout the year. A fairly wide beach with particles of gravel and white pebbles. The beach is surrounded by beautiful mountains. The place is not clean. Chairs and sun beds are rented.",4.3,1.5,6,5,6,8,5,8.3,1,2.7,0,1,3,8,1.5,8
Livadhi Beach,2018-02-15 08:47:46.257,"Big beach. Very clean sea water. The beach is a mixture of gravel and sand. Bars with good and cheap food. Large parking. Lounges and parking 500 lek. I do not recommend a walk from Himara to the beach - it's far away, there is no shadow, no gravel road. Just by car.There are campsites.",4.6,2,7.5,5,3.5,8.5,5,7.5,1,2.5,0,3,5,4.5,5,8.5
Jali Beach,2018-02-15 12:08:12.327,Beautiful place. Incredible panorama and great snorkeling.Overcrowded beach. The area is not kept clean.,4.3,1.6,4,5,2.5,8.5,6,7.6,2,4,0,5,4.1,3.5,5.1,6
Gjipe Beach,2018-02-15 12:28:08.973,Here you can feel nature. Lovely secluded beach. There are no crowds because it is not easy to reach him. It's about twenty minutes down a dirt road. There is a beach bar. I recommend camping.,4.3,3,7,5.5,5,3,5.5,7.5,2,3.5,0,5,3,5,5,5
Jimbaran Beach,2018-02-15 12:44:05.663,"Jimbaran beach - the place is not at all quiet. In the central and southern parts of it are crocheted cafes and restaurants, there are many sun loungers and umbrellas on the shoreline. Further north, the situation is changing - sun loungers are hidden in green spaces, tourists are much smaller. The sand is light yellow, strong and pleasant, although it is generally dirty on the beach. The water in the sea is clean, despite the fact that there are constant waves. You can swim, but you can hardly swim safely. It is good only in the southernmost part of Jimbaran beach, where it is covered with a cape. The beach is more suitable for beginners surfers and walks. After lunch, closer to sunset, the beach is even more lively - tourists are filled with fish restaurants, goes for a walk and the local population.",4.5,7.8,3,3.3,1.5,10,3,7,8.7,2,0,0,2,9,0,10
Llamani Beach,2018-02-15 12:41:41.563,A crowded beach in the summer. Pebble beach. Very clear sea water. Turquoise blue sea. Good snorkeling - lots of fish. Silky music from the pubs. Dear food.,3.5,2.5,5,5,1,3.6,5.1,7.5,1.5,5,0,4,2.1,5,0,5
Sanur Beach,2018-02-15 13:14:40.330,"The length of Sanur beach is about five kilometers. The sand is everywhere yellow, sometimes very large, similar to millet. Sanur beach can be divided into 2 parts, northern and southern. North - quieter, southern with more tourist. Sanur's beach in the northern part is not very crowded, except for the evenings of the days off, when the local people come to rest on the beach. But the Balinese tuslyat in the northern part of the beach, to the south of them there is almost no. Soft waves - you can swim. Strong tides. No sun beds near the water. Actually, there are sunbeds, but they are concentrated near the hotels, some distance from the coastline.",5.1,8.1,6.5,3.8,4,10,4,7.7,8,2,0.5,1,2,9,0,10
Filikuri beach,2018-02-15 13:04:43.207,Wild beach. Only time by sea. Beautiful nature.,3.2,1,1,4,9.5,0,5.6,7.5,0.6,3.1,0,3.1,2,5,5,0
Lovina Beach,2018-02-15 13:41:09.797,"A beach with gray volcanic sand and a bunch of boats on the beach. The whole coast is strewn with rubbish. In the sea, garbage is not much less. A beach with gray volcanic sand and a bunch of boats on the beach. The whole coast is strewn with rubbish. In the sea, garbage is not much less. The beach is crowded. A lot of tourists go to Lovina, that would look at the dolphins.",3.9,3.5,2.8,3.5,4,9.5,4,4,4,4,3,2,0.5,5,0,8.5
Kuta Beach,2018-02-15 17:47:37.567,"Dirty, busy, dirty. Rubbish on the beach, it is heavily littered.  Garbage floating in the water and on the shore. You cannot walk more than two meters without getting perpetually hassled by beach vendors trying to sell you a seat or a drink.",3.6,7.8,1.7,3,0.3,10,1,2.5,8.3,1.1,0,0,1,7,0,10
Nusa Dua Beach,2018-02-15 19:43:49.617,"Beautiful white soft sand, clear blue waters that are warm and inviting. It's like a little lagoon with no waves and stays shallow for a long way out giving you the confidence that it's more than safe to relax in the waters. Little fish can be seen darting about.  If you have small children, this beach is for you. For an adult which likes to swim it is quite boring. The dearest place near the fence is up to the chest. Some places are full with the seagrass, that is why morning swim following the beach will not really work. Only the sections next to the major resorts are relatively clean.  Beach cleaners from the surrounding hotels are constantly raking up washed up seaweed and keeping this beach pristine.  Sections of the beach are very dirty with lots of debris. The only annoyance is the 'lookie, lookie' sales men and women regularly stopping to sell you their wares, but they are friendly and polite and do move on. Wind surfing, parasailing & kayaking all available and great fun , all the hotel beach bars welcome in non residence which allows you to sample what they have on offer. No waves at all (because of the coral reef belt surrounding the area in the distance), but there is at times a strong current (strong enough to make standing still on your feet difficult) flowing along the coast line from right to left so be careful.  Many beautiful fishes in the water and sea creature, inhabitants of the relative dead coral reef! You just need to swim maybe some 20-30 metres away from the shore to find them (and the water will be still up to your neck only). The paved walkway from one end to the other links some beautiful properties, all open for guests, not for locals!",5.5,8.2,8,4,3.1,10,3.5,7.8,7.5,3.6,1.6,2.6,3,9.2,0,10
Jemeluk Beach-Amed,2018-02-15 20:30:41.723,"Traditional Bali busy beach, where you can daily observed fisherman life and hundred colorful fishing boats, with magic view on Amed Volcano and beautify reef just of the stone coast. Bear in mind that it is not a sandy beach (it is stone type of beach). Good coral, interesting underwater landscape, and good snorkelling for both learners and experienced snorkellers. ",4.8,1,5.5,2,3,8,6.5,8.4,5,7.7,5.7,6.3,1,4,0,8
Senggigi Beach,2018-02-15 21:48:07.557,"The beach is dirty with gray sand, murky waters and quite a fair bit of litter, like plastic wrappers, rice packets and random bits and pieces lying around. Some areas are full of the local fishing fleet boats and it is very busy.",4.2,6.3,5,2.7,3,9,5,4,7.5,2,1,1.3,3,5,0,8.2
Crystal Bay Beach,2018-02-16 20:16:23.840,"Great little beach. Mix between white & black sand.  Some facilities: A few shacks around for drinks.  Snorkeling area is just 50 - 100 meters from the beach. Soft and hard coral, and also many fish species. Be careful with the current, its quite strong.",5.8,7.7,7.5,6.5,4,4,8.5,8.8,5,8,7.8,7.9,0,8,0,3
Blue Lagoon Beach,2018-02-17 11:06:32.553,"A small, narrow beach in a deep bay. The sand is of average quality. Cleanliness is not maintained well enough. It's not too crowded. Often in the bay there are many boats. Underwater there are minimal conditions for mediocre snorkeling.",4.1,6,3.5,3.5,5,8.5,5,6,3,3.5,2.5,2.8,0,3,0,8.5
Plazhi i Pulebardhes,2018-02-17 12:06:33.110,"The sea is very clean. The water is in blue to turquoise. In the middle   of the beach there is a great rock you can climb. The beach is a   combination of small stones and sand. The beach is reached by a dirt road that is not very long. There is a parking lot for cars, the fee is 100 light. For an umbrella and two sun loungers, the fee is 700 light. There are restaurants. A very beautiful place, but very crowded. Too many people in one place.",4,3.5,5,5,1,5,6.5,8,2,3,0,2.5,4,5,0,9
Kedrodasos Beach,2018-02-17 15:05:06.717,"Great location, ideal for those seeking tranquility!  It is a large beach structured in small coves that offer a sea of ​​beautiful colors. Place really pristine and in fact is not very crowded. Beach with fine white sand.  The cedar forest provides shade and protection from the sun and the sea is very clear! Ideal location for campers who respect nature and do not cause damage to the environment when staying there! Too bad for so many abandoned garbage everywhere and the remains ... ""organic"" human spread where you least expect the usual ignorant, uncivilized and rude, because of the total absence, of course, the beach services. There are no facilities (bar, sun baths) so plan. ",4.6,8.4,7.2,7.5,7,0,7.5,9,4,2,0,3,0,8,4,1.5
Preveli Beach,2018-02-17 15:39:03.780,Nice beach with river and palm trees.,4.7,6.3,8.2,7.5,3.5,4,6.5,9,6,2,0,2,3,9,0,3.5
Plazhi i Lukoves,2018-02-17 17:10:03.543,NULL,3,5,5,4.5,4,3,5.1,3,3,2.5,0,3,2.5,5,0,0
Borsh Beach,2018-02-17 17:37:40.880,"The beach is huge, with crystal waters. Some places on the beach are more crowded, but there are also secluded ones. There are many restaurants and hotels in the area. Beautiful panorama.",3.4,1.5,5,4,5,5,4.8,5,1.5,4,0,2.5,2.5,5,0,4.9
Spile Beach,2018-02-17 17:59:31.543,Typical city beach. Narrow and sometimes overcrowded. The beach is nestled with a mixture of pebbles and sand. Crystal clear water. At first the sea is shallow at a great distance from the coast. At higher waves there is no visibility in the water. There are many restaurants.,4.2,5,6,4,1,10,4,4,4,2.5,0,1.6,2.5,9,0,10
Levante Beach-Benidorm,2018-02-17 18:51:32.500,"This is the most noisy, crowded and tusovic beach of Benidorm. Along the whole beach is a beautiful promenade. Along the embankment are bars, cafes, restaurants, coffee shops and snack bars, as well as supermarkets, small shops, souvenir shops, hotels and apartments. Light and bright sand. The beach is cleaned daily, in the morning the sand is leveled. Comfortable sandy entrance to the sea.",5,8.4,7.7,1,0.3,10,4.5,8,9.7,2.5,0,1.7,1,9.7,0,10
Poniente Beach-Benidorm,2018-02-17 19:37:19.507,"The beach is cleaned daily, the sand is leveled. The entrance to the sea is gentle, the depth does not come at once, the bottom is sandy. Sea water is clean and transparent. The beach has all the necessary infrastructure. Along the whole beach stretches a beautiful promenade, an excellent place for evening walks and recreation. There is a bicycle path.",5.1,8.4,8,1,0.5,10,4.5,8.2,9.7,2.5,0,2,1,10,0,10
Marachi Beach,2018-02-17 19:37:15.990,City beach covered with pebbles and sand. Pure water. but at times quite cloudy. Strong music from the pubs. Umbrella with two sunbeds costs 800 light.,4,4.5,5,4,2,10,2,4,2.5,2,0,2,2,10,0,10
Sfageio Beach,2018-02-17 19:57:46.027,Typical city beach. Narrow and sometimes overcrowded. The beach is nestled with a mixture of pebbles and sand. Crystal clear water. There are many restaurants.,4.1,5,5,3.5,2,10,2,4,3.5,2,0,1.5,2.3,10,0,10
Almadrava Beach-Benidorm,2018-02-17 20:12:25.737,"Пляж представляет собой небольшую естественную бухту, с обеих сторон окруженную скалистыми выступами. На пляже песок, вперемешку с камнями и валунами. Дно скалистое, морская вода прозрачная и чистая.",4.6,5.5,7.5,5,1.3,10,5,8.5,3.5,2.5,0,2.5,2,5,0,10
Buneci Beach,2018-02-17 20:20:58.710,"Stony white beach, divided by a river that descends from the mountains above. The beach is calm. The sunset here is magnificent. There are restaurants, a hotel and a camping.",3.9,1.5,5,4,7.5,6,6,6.5,0.7,2.8,0,1.6,1.4,8,5,2.8
La Mata Beach-Torrevieja,2018-02-17 20:58:03.003,"La Mata Beach-It is considered the best beach in Torrevieja, it is the longest and widest. Two kilometers of the beach strip are completely covered with fine and soft sand of light yellow color. Rest on this beach come, both tourists and local residents.  The beach is cleaned daily, the sand is leveled. Along the sea line, in some places there is a natural debris carried ashore by a sea wave, but it does not interfere. The water in the sea is clean and transparent, the entrance is shallow, the bottom is sandy. Along the entire beach lies a long pedestrian promenade. From the west and east, La Mata is surrounded by natural reserves and dunes. ",4.9,8.1,7.5,4.2,1.6,10,3,8,8.4,1.5,0,0,1,10,0,10
